277,0.517429,322.995,0.345213
276,0.31085,324.078,0.339856
275,0.397098,325.2,0.333932
274,0.296763,326.299,0.327421
273,0.346693,327.399,0.320113
272,0.595937,328.477,0.311801
271,0.263295,329.734,0.303268
270,0.253248,331.31,0.295994
269,0.175567,333.213,0.290756
268,0.12606,335.429,0.288316
267,0.252901,338.102,0.28982
266,0.125619,341.388,0.296656
265,0.0412654,345.35,0.30916
264,0.0366455,350.014,0.327966
263,0.103587,355.084,0.351487
262,0.262835,360.186,0.376016
261,0.0946513,364.751,0.396327
260,0.355572,368.196,0.407604
259,0.485263,370.468,0.409597
258,0.443503,371.957,0.406984
257,0.450168,373.446,0.406296
256,0.76069,375.593,0.413538
255,0.716241,378.757,0.431593
254,0.722194,382.863,0.45966
253,1.0648,387.687,0.495389
252,1.10052,392.975,0.535927
251,1.21356,398.326,0.578405
250,1.49228,403.55,0.620824
249,2.03676,408.757,0.66408
248,2.18693,414,0.708884
247,2.19768,419.486,0.755624
246,2.62435,425.4,0.805193
245,2.69559,431.681,0.857593
244,2.12798,438.532,0.913039
243,2.6286,445.84,0.969377
242,2.28249,453.327,1.0259
241,2.63312,460.487,1.079
240,2.41619,466.844,1.12454
239,1.79303,472.166,1.16075
238,1.19409,476.518,1.18921
237,1.13046,480.154,1.212
236,0.912938,483.337,1.23068
235,0.369689,485.915,1.24435
234,0.082871,487.55,1.25083
233,-0.251784,487.892,1.24768
232,-1.40978,486.925,1.23548
231,-1.55586,485.145,1.21692
230,-1.31742,482.885,1.19495
229,-1.99788,480.805,1.17172
228,-1.99143,479.02,1.14912
227,-1.13165,477.376,1.12773
226,-1.08982,475.934,1.10751
225,-1.27316,474.9,1.08939
224,-1.01418,474.465,1.07456
223,-0.682281,474.837,1.06423
222,-0.654719,476.098,1.0592
221,-0.765694,478.245,1.0601
220,-1.24038,481.219,1.06664
219,-1.14184,484.737,1.07641
218,-1.13411,488.246,1.08605
217,-1.37916,490.975,1.09043
216,-1.44839,492.567,1.08655
215,-1.85872,493.078,1.07462
214,-1.83672,492.82,1.05662
213,-1.89381,492.341,1.03413
212,-1.41819,492.248,1.01104
211,-0.804814,492.614,0.989383
210,-1.64351,493.403,0.968632
209,-1.56184,494.685,0.948809
208,-1.37859,496.235,0.930172
207,-1.80351,497.633,0.910503
206,-1.99217,498.537,0.88896
205,-2.12143,498.765,0.864807
204,-1.29647,498.583,0.838479
203,-1.55568,498.327,0.811526
202,-1.35494,497.991,0.783957
201,-1.68917,497.758,0.75607
200,-1.60439,497.755,0.728406
199,-1.84629,498.009,0.701556
198,-2.06879,498.546,0.67582
197,-2.11215,499.436,0.651555
196,-1.48114,500.672,0.629559
195,-1.88597,501.971,0.609874
194,-1.31156,503.578,0.590949
193,-1.59284,505.451,0.572686
192,-2.23584,507.955,0.554781
191,-2.41174,511.644,0.53766
190,-1.76225,517.022,0.522008
,,,
##### Extended Information,,,
[Comments],,,
Sample name,JRH_2056-11,,
Comment,80 ul stock 220 acn,,
User,,,
Division,,,
Company,University of Texas at Austin,,
,,,
[Detailed Information],,,
Creation date,12/10/2020 11:09,,
,,,
Data array type,Linear data array * 3,,
Horizontal axis,Wavelength [nm],,
Vertical axis(1),CD [mdeg],,
Vertical axis(2),HT [V],,
Vertical axis(3),Abs,,
Start,450 nm,,
End,190 nm,,
Data interval,1 nm,,
Data points,261,,
,,,
[Measurement Information],,,
Instrument name,CD Instrument,,
Model name,J-815,,
Serial No.,A007161168,,
,,,
Accessory,PTC-424S,,
Accessory S/N,A002561182,,
  Cell,1,,
  Temperature,19.98 C,,
  Control sensor,Holder,,
  Monitor sensor,Holder,,
  Start Mode,Start immediately,,
  Cell length,10 mm,,
,,,
Measurement date,12/10/2020 11:09,,
,,,
Photometric mode,CD, HT, Abs
Measure range,450 - 190 nm,,
Data pitch,1 nm,,
Sensitivity,Standard,,
D.I.T.,2 sec,,
Bandwidth,1.00 nm,,
Start mode,Immediately,,
Scanning mode,Continuous,,
Scanning speed,50 nm/min,,
Baseline correction,Baseline,,
Shutter control,Manual,,
CD detector,PMT,,
PMT voltage,Auto,,
Accumulations,3,,
,,,
Solvent,ACN,,
