226,-9.26412,466.199,1.08806
225,-8.58392,464.681,1.06943
224,-8.76906,463.564,1.05278
223,-8.64019,463.168,1.03978
222,-8.11769,463.536,1.03161
221,-9.06981,464.591,1.02782
220,-9.4851,466.337,1.02869
219,-9.8929,468.493,1.03172
218,-10.0447,470.589,1.03457
217,-9.0286,472.161,1.0339
216,-8.66454,472.873,1.02714
215,-7.92782,472.742,1.01479
214,-6.27644,472.126,0.998794
213,-4.79062,471.435,0.981221
212,-3.22186,471.006,0.964129
211,-1.24133,470.812,0.948693
210,0.208341,470.859,0.934944
209,2.02449,471.191,0.922785
208,4.40825,471.601,0.910979
207,5.75309,471.843,0.897491
206,7.12197,471.755,0.881901
205,7.48847,471.245,0.863122
204,7.46937,470.493,0.841613
203,8.23876,469.74,0.818218
202,8.02111,469.041,0.79341
201,7.70805,468.522,0.767747
200,7.15272,468.307,0.741561
199,6.28244,468.539,0.716174
198,5.40064,469.173,0.692199
197,4.89501,470.195,0.669338
196,3.68398,471.614,0.648149
195,3.09863,473.139,0.628421
194,2.49448,475.079,0.611487
193,2.29967,477.29,0.596322
192,1.94265,480.224,0.585925
191,1.64532,484.339,0.583275
190,1.37297,490.014,0.590741
,,,
##### Extended Information,,,
[Comments],,,
Sample name,JRH_2056-4-2,,
Comment,54 ul stock 246 acn,,
User,,,
Division,,,
Company,University of Texas at Austin,,
,,,
[Detailed Information],,,
Creation date,12/7/2020 13:46,,
,,,
Data array type,Linear data array * 3,,
Horizontal axis,Wavelength [nm],,
Vertical axis(1),CD [mdeg],,
Vertical axis(2),HT [V],,
Vertical axis(3),Abs,,
Start,450 nm,,
End,190 nm,,
Data interval,1 nm,,
Data points,261,,
,,,
[Measurement Information],,,
Instrument name,CD Instrument,,
Model name,J-815,,
Serial No.,A007161168,,
,,,
Accessory,PTC-424S,,
Accessory S/N,A002561182,,
  Cell,1,,
  Temperature,19.98 C,,
  Control sensor,Holder,,
  Monitor sensor,Holder,,
  Start Mode,Start immediately,,
  Cell length,10 mm,,
,,,
Measurement date,12/7/2020 13:45,,
,,,
Photometric mode,CD, HT, Abs
Measure range,450 - 190 nm,,
Data pitch,1 nm,,
Sensitivity,Standard,,
D.I.T.,2 sec,,
Bandwidth,1.00 nm,,
Start mode,Immediately,,
Scanning mode,Continuous,,
Scanning speed,50 nm/min,,
Baseline correction,Baseline,,
Shutter control,Manual,,
CD detector,PMT,,
PMT voltage,Auto,,
Accumulations,3,,
,,,
Solvent,ACN,,
